epoch,lr,step,train_loss,train_energy_mae,train_energy_mse,train_energy_per_atom_mae,train_energy_per_atom_mse,train_gradient_force_mae,train_gradient_force_mse,val_loss,val_energy_mae,val_energy_mse,val_energy_per_atom_mae,val_energy_per_atom_mse,val_gradient_force_mae,val_gradient_force_mse,test_loss,test_energy_mae,test_energy_mse,test_energy_per_atom_mae,test_energy_per_atom_mse,test_gradient_force_mae,test_gradient_force_mse,save_model
267,0.00016806999999999998,25460,0.0033700497318865067,0.00890749447210079,0.00012205893965190417,0.0004241664034322255,2.767776409333256e-07,0.009640626452701242,0.00016239953961173006,0.021783525971882732,0.018393470859737134,0.00041549087853172065,0.0008758795647531769,9.421561871514702e-07,0.02135742254520646,0.0010684017546675505,,,,,,,,
268,0.00016806999999999998,25555,0.0032017771498045132,0.011336489568535685,0.00021340849886846626,0.0005398328365962651,4.839194985656224e-07,0.009387717009307548,0.00014941843254680223,0.021940447366722134,0.008037756309058751,0.00011321485770610403,0.000382750300434509,2.5672303334240966e-07,0.021346262103028923,0.0010913616254508015,,,,,,,,
269,0.00016806999999999998,25650,0.0030356059346892347,0.01015987942496156,0.0001536841759292188,0.00048380378213778373,3.484901948474914e-07,0.009246889025929659,0.00014409608793800085,0.023572453463178034,0.011140719771501608,0.00018827180636982405,0.0005305104653098169,4.2692019584724754e-07,0.0224307761208464,0.0011692090828404104,,,,,,,,
270,0.00016806999999999998,25745,0.004091592568143004,0.011520372102547154,0.00020536526603319018,0.000548589147738312,4.6568087535770373e-07,0.01038053488960944,0.00019431136510549056,0.023877072837563677,0.011321331905273837,0.0001815561040959656,0.0005391110431060042,4.1169184602060823e-07,0.02197629732352935,0.0011847758366733854,0.029113929803874995,0.013151466797484319,0.0002533877539862555,0.0006262603236898485,5.745754058647933e-07,0.024150076079825653,0.001443027102494437,
271,0.00016806999999999998,25840,0.0038293755770456863,0.013611352360879354,0.00026907537037029115,0.0006481596362320825,6.101482321327156e-07,0.010027100329836435,0.00017801501033376976,0.02238659559453497,0.01193018891957763,0.00019800519680320973,0.0005681042342644105,4.489913759688238e-07,0.02104293029889921,0.0011094295198865879,,,,,,,,
272,0.00016806999999999998,25935,0.003193900123098055,0.009783553748738518,0.00014773021142297838,0.00046588351184577984,3.349891415509966e-07,0.009375335861177734,0.00015230849558375376,0.021304462781120633,0.0071685402007278754,8.112675919183431e-05,0.0003413590571858549,1.8396090520097e-07,0.021132205144969923,0.00106116680109644,,,,,,,,
273,0.00016806999999999998,26030,0.0035010707779919745,0.009897659436671683,0.0001554556437889043,0.0004713171160325434,3.525071287740918e-07,0.009845742792962997,0.00016728075671015356,0.02294462152540126,0.011003939963338781,0.00017891574537333074,0.0005239971411128864,4.057046380401345e-07,0.021611365999509892,0.0011382852890013963,,,,,,,,
274,0.00016806999999999998,26125,0.0032465735454357417,0.01004976452220274,0.00016013632342174903,0.0004785602153426798,3.631209147873454e-07,0.009508171954618045,0.00015432186110069969,0.02382399959527772,0.007647777337333537,8.927652807330312e-05,0.00036417987320646716,2.0244110674188711e-07,0.021902168596289653,0.0011867361533602209,,,,,,,,
275,0.00016806999999999998,26220,0.00447391878122384,0.011482506487840221,0.00020863413035556035,0.0005467860232299344,4.7309326610870524e-07,0.010910028625334503,0.00021326423254341414,0.02154942127652756,0.009374910859769443,0.0001306572455541754,0.00044642432666478274,2.9627493323100965e-07,0.020995838950752934,0.0010709382015486693,,,,,,,,
276,0.00016806999999999998,26315,0.0047084167518739225,0.01592070831389528,0.000374121404057542,0.0007581289673273778,8.483478550047282e-07,0.010957720911891133,0.00021671476739081912,0.022929045788774197,0.014157065202452941,0.00026851507180557596,0.0006741459620229762,6.088777138501056e-07,0.02123662263069367,0.001133026535848431,,,,,,,,
277,0.00016806999999999998,26410,0.0039029575094167274,0.017346512621309224,0.00044227845848396574,0.0008260244105427341,1.0028989988362713e-06,0.009958773448468558,0.0001730339525466381,0.022223546123499575,0.01130665529613907,0.0001928244360254163,0.0005384121569500166,4.3724361909710075e-07,0.021303888882823804,0.001101536084373708,,,,,,,,
278,0.00016806999999999998,26505,0.00397462228554924,0.02354196211264169,0.0007725033439510735,0.0011210458148884514,1.751708262925576e-06,0.009663833113825548,0.00016010594707990824,0.021814470602592676,0.011044387722722605,0.0001838673178781164,0.000525923224881808,4.169326935890978e-07,0.02101079426084254,0.001081530164235728,,,,,,,,
279,0.00016806999999999998,26600,0.0031047380460852763,0.008643565013335318,0.00011891081293079772,0.000411598333969682,2.69639031588514e-07,0.009394577246551853,0.00014929136165772397,0.025817277341875434,0.007902121723018353,0.00010305479997552585,0.0003762915106199216,2.3368435368449812e-07,0.023192083997905514,0.0012857111270949955,,,,,,,,
280,0.00016806999999999998,26695,0.004288355647879117,0.014335708052504307,0.00032490159091689744,0.0006826527644067795,7.367383014011002e-07,0.010462414915688927,0.000198172702848111,0.025482415333655452,0.04846957618457964,0.002424657566235989,0.002308075056409962,5.49808971935459e-06,0.022197624923265623,0.0011528878883709731,0.033545912918810546,0.04870999705983195,0.0025183238145997312,0.002319523669516002,5.710484840361014e-06,0.02486897327668528,0.0015513794552105406,
281,0.00016806999999999998,26790,0.004467566371840664,0.01781961755169935,0.00046764759277874744,0.0008485532167489848,1.0604253804544728e-06,0.010325573595639067,0.0001999959389530958,0.020569231975276603,0.008879158617855865,0.00011458486752060283,0.000422817077039781,2.5982963156043644e-07,0.020627964191405758,0.0010227323553878,,,,,,,,
282,0.00016806999999999998,26885,0.0027629075861007584,0.011777354832462917,0.00020554028520240817,0.0005608264205959227,4.660777442267319e-07,0.008730268740619862,0.00012786836504491756,0.02274636324854534,0.01214731149993895,0.0002099382288915813,0.0005784434047541254,4.760504056511584e-07,0.02144131837472869,0.0011268212509826878,,,,,,,,
283,0.00016806999999999998,26980,0.004694428138042519,0.011849764181694663,0.000218513176392727,0.0005642744848430418,4.954947310491399e-07,0.011241580333241775,0.00022379574808248972,0.023303001774992126,0.008635242742384435,0.00010970756755795286,0.00041120203534319446,2.48769994451437e-07,0.02211586138904431,0.0011596647103717086,,,,,,,,
284,0.00016806999999999998,27075,0.004107115118849206,0.012266670318939235,0.00023316629062139529,0.0005841271580451529,5.287217474415249e-07,0.010489272444923418,0.00019369744141139054,0.023246998235195215,0.007880537588207517,9.745601127159342e-05,0.00037526369467059343,2.2098868768266668e-07,0.021663836718425748,0.001157477111196181,,,,,,,,
285,0.00016806999999999998,27170,0.0032421973367381166,0.009046818006333385,0.00012544276014171603,0.00043080085744433847,2.8445070326929787e-07,0.009460271779289885,0.00015583772882982012,0.02160757497132557,0.009678192872306682,0.00014274700147966378,0.00046086632725064194,3.236893457530091e-07,0.021028416984863706,0.0010732413984922953,,,,,,,,
286,0.00016806999999999998,27265,0.003770127950847296,0.013766542660224855,0.00028146170614179125,0.0006555496504874054,6.382351613213644e-07,0.010044408444354964,0.00017443331223527522,0.024455267414938614,0.008805120349716162,0.00011190776825802244,0.0004192914452255536,2.537591116946689e-07,0.022776602913373557,0.0012171679823340296,,,,,,,,
287,0.00016806999999999998,27360,0.005010832972982657,0.01585826470788513,0.0004673236249206087,0.0007551554622797374,1.0596907594594851e-06,0.011001026200757765,0.00022717546740310247,0.023598409873181358,0.017417566024014376,0.00039371965831045286,0.0008294079058964598,8.927883408265741e-07,0.021888074935232277,0.0011602345107435453,,,,,,,,
288,0.00016806999999999998,27455,0.0031355037765590536,0.009862580970431354,0.00015240660574217038,0.0004696467128786411,3.4559321030073906e-07,0.009288500294207603,0.00014915485854084413,0.02277119789964387,0.008516008373262593,0.00010236243274215672,0.0004055242082472432,2.321143599575811e-07,0.022017001505905718,0.0011334417733450857,,,,,,,,
289,0.00016806999999999998,27550,0.003662161215083865,0.011623294066712817,0.00022389214541660747,0.0005534901936533446,5.076919397221895e-07,0.0099489980798225,0.00017191345348336291,0.023327406809731197,0.022841769707083587,0.0006057772209504285,0.001087703319387856,1.3736444919469468e-06,0.021888110174894407,0.0011360814794390383,,,,,,,,
290,0.00016806999999999998,27645,0.003479934094490716,0.009357965660413976,0.00013886181704252996,0.00044561741240194776,3.1487940372631866e-07,0.009834164475571084,0.00016705361387240944,0.022269743044648266,0.011822676847441472,0.00019606572085368668,0.0005629846117835768,4.445934713198549e-07,0.021447307588723923,0.001103683866189729,0.02732011721535124,0.012305885638990731,0.00023933204003766367,0.0005859945542366631,5.427030386326741e-07,0.02337984433994658,0.001354039258765679,
291,0.00016806999999999998,27740,0.0031493218613182754,0.009040900060514872,0.00012888633959923674,0.0004305190505005829,2.922592734680495e-07,0.009328943432882045,0.00015102177608595198,0.023979564242222574,0.008668528106281883,0.00011736109681581633,0.00041278705268268825,2.661249360903078e-07,0.02201473127026356,0.0011931101572703379,,,,,,,,
292,0.00016806999999999998,27835,0.003476900676215049,0.011910163964704751,0.00022073852426816032,0.000567150664987821,5.005408713575155e-07,0.00952030528528739,0.00016280810759734438,0.02202438757583179,0.009423886115691858,0.0001303055929666792,0.000448756481705459,2.954775350745579e-07,0.020870885246021115,0.0010947040991432556,,,,,,,,
293,0.00016806999999999998,27930,0.0025943015160762206,0.010678355896391285,0.0001753916632591305,0.0005084931379234917,3.9771352213046965e-07,0.008462428531567255,0.00012094549264085458,0.022462736276969698,0.014971175515383947,0.00028899505738690334,0.0007129131197780225,6.553175904488969e-07,0.021016638449165837,0.0011086870609791396,,,,,,,,
294,0.00016806999999999998,28025,0.004126033442228994,0.018925818768115464,0.0005518445780338528,0.0009012294651477914,1.2513482495092644e-06,0.010056656566244793,0.00017870944320975702,0.023901641896714405,0.019026320985794883,0.0004411772654096114,0.0009060152850270243,1.0004019623574535e-06,0.021480471128487923,0.0011730232315652397,,,,,,,,
295,0.00016806999999999998,28120,0.003511889813916673,0.014268901472000588,0.0003112805760863007,0.000679471498667322,7.058516464553351e-07,0.009526024170498627,0.00016003046189151855,0.0216784680983773,0.01493119160659262,0.0002918291111876895,0.0007110091241247574,6.61744016306526e-07,0.020989388883674718,0.0010693319493594805,,,,,,,,
296,0.00016806999999999998,28215,0.0024528084024447445,0.008550176323452006,0.0001194185038673729,0.00040715125349822156,2.7079025820153734e-07,0.008399462257405748,0.00011666949492886856,0.021055066988307575,0.011929891938852962,0.00019725947719534677,0.0005680900923221089,4.473004017940805e-07,0.020739875476347584,0.0010428903755556114,,,,,,,,
297,0.00016806999999999998,28310,0.003852723067321731,0.017767352889740757,0.0004780785343519373,0.0008460644233222367,1.0840783091896455e-06,0.009900003005237825,0.0001687322266484896,0.024139076071408395,0.024211784438666655,0.0006926933527738882,0.0011529421161230857,1.5707332262262009e-06,0.022214125940473534,0.0011723191359317253,,,,,,,,
298,0.00011764899999999998,28405,0.002622124612569981,0.009923548085575211,0.00014865649147425755,0.0004725499088380944,3.37089549830662e-07,0.008446251521030948,0.00012367340605478616,0.021943743709293043,0.01101671034368337,0.00017591738206549775,0.0005246052544634949,3.989056282634844e-07,0.02069867292870153,0.0010883913163613772,,,,,,,,
299,0.00011764899999999998,28500,0.0018861885137174592,0.0075788143397795965,8.99885452632639e-05,0.0003608959209447292,2.0405565819542306e-07,0.007384655173067485,8.980999842270975e-05,0.022836802704760836,0.013474470783548895,0.00025271048474066445,0.0006416414658815484,5.730396479346593e-07,0.02110334596380136,0.0011292046110010087,,,,,,,,
300,0.00011764899999999998,28595,0.0022573051105933177,0.010962500659910512,0.00019739798595975268,0.0005220238409460283,4.4761448063086047e-07,0.007887895781012818,0.00010299535623167828,0.02079687708038762,0.0070304093432059745,7.789721983869822e-05,0.000334781397293682,1.7663768670563916e-07,0.02048732036802453,0.001035948993027446,0.026584829782317406,0.008824897767164658,0.00013931972088673702,0.0004202332270064062,3.1591773443497193e-07,0.02271328609482905,0.0013222755030715334,True
301,0.00011764899999999998,28690,0.0019538454834112707,0.007339813535815519,8.457226821922506e-05,0.00034951493027799525,1.9177385083738907e-07,0.007540673088809287,9.346366075960226e-05,0.021341954332703084,0.007818172392289853,8.996254477696309e-05,0.0003722939234376099,2.039967001690409e-07,0.020658650685152807,0.001062599589396306,,,,,,,,
302,0.00011764899999999998,28785,0.002096232191081079,0.007431709431758991,8.565013294445332e-05,0.0003538909253237715,1.9421798853941484e-07,0.007740142512597454,0.00010052910290683133,0.02091060622620653,0.008696111144236057,0.00011447414563631719,0.00041410053067465925,2.595785615249324e-07,0.0206371479083623,0.0010398066040285107,,,,,,,,
303,0.00011764899999999998,28880,0.0019434566926055108,0.008180553428062825,0.0001046493406684277,0.00038955016324052863,2.3730009221842378e-07,0.007461855666623136,9.194036759685416e-05,0.02118570071129682,0.01314004908039351,0.0002332902498834969,0.0006257166228783717,5.290028342072731e-07,0.020558314572879023,0.0010476205230706662,,,,,,,,
304,0.00011764899999999998,28975,0.0018430641069539062,0.007557681209858088,9.201481764289819e-05,0.0003598895814233354,2.0865038014334363e-07,0.007311898545718845,8.75524644655504e-05,0.02165956449420781,0.009453908583454905,0.00012604043792678905,0.0004501861230232862,2.8580598168900764e-07,0.020876379247710842,0.001076676202814051,,,,,,,,
305,0.00011764899999999998,29070,0.0019741715003997627,0.007654010776206725,9.325692093848318e-05,0.0003644767036301968,2.1146694090434327e-07,0.007490014513187854,9.404572897306392e-05,0.021080087149895853,0.011834212501489675,0.00020632198252561429,0.0005635339286436647,4.6785030051224654e-07,0.020499683040866103,0.001043688258368512,,,,,,,,
306,0.00011764899999999998,29165,0.0019106265005396994,0.00682098744489562,7.536134027814641e-05,0.00032480892594908016,1.7088739292276032e-07,0.007433628079625194,9.176325801307771e-05,0.0221876161361268,0.00767830435965152,8.819203854133837e-05,0.0003656335409300482,1.9998194679758752e-07,0.020943863897136428,0.0011049712048792732,,,,,,,,
307,0.00011764899999999998,29260,0.0028672813007093556,0.011350792929079041,0.00019301563252035596,0.0005405139490043391,4.3767717124797487e-07,0.008649339678460021,0.00013371328340944997,0.0206530708962808,0.00792044171204907,0.00010025619592311584,0.00037716389105298733,2.2733831275179986e-07,0.020477915233144434,0.0010276407350178843,,,,,,,,
308,0.00011764899999999998,29355,0.002162594755150069,0.007656230043871083,9.168282445644399e-05,0.00036458238304189043,2.0789756112573362e-07,0.007627960174763499,0.00010354559653468123,0.02148905008318598,0.00960222030102159,0.00013451947875771315,0.00045724858576477343,3.0503283165297693e-07,0.0206738657265865,0.0010677265302214134,,,,,,,,
309,0.00011764899999999998,29450,0.0022901249675051374,0.009603004701999259,0.0001484592047718157,0.000457285938190532,3.3664218768900447e-07,0.007955531992171373,0.00010708328813666603,0.021339364329870745,0.008845920482344808,0.00011700782662014516,0.0004212343086805959,2.653238698832202e-07,0.02071282235370573,0.00106111782516253,,,,,,,,
310,0.00011764899999999998,29545,0.002460305733052605,0.010741326757610966,0.00017672981487306457,0.0005114917503607629,4.007478795271587e-07,0.00810590039088564,0.00011417879590897706,0.020916408821987833,0.010323832047433826,0.0001541345617300202,0.0004916110498766102,3.4951147784953733e-07,0.02040121451153699,0.0010381137130128907,0.02654756243250394,0.011080661331976443,0.0002024507205141487,0.0005276505396187758,4.590719286031008e-07,0.022591874700181824,0.0013172555855994895,
311,0.00011764899999999998,29640,0.0019901067084459284,0.007965337640864736,9.830094099392622e-05,0.0003793017924218285,2.229046281047612e-07,0.007508538792542986,9.45902883726001e-05,0.021235648814691168,0.008251073933497537,0.00011265841486570023,0.0003929082825357,2.5546125818519586e-07,0.020478868331950763,0.0010561495199912735,,,,,,,,
312,0.00011764899999999998,29735,0.0020983196059995816,0.00886984140344123,0.00011774643659400327,0.0004223734001650308,2.669987224366321e-07,0.007680183094751093,9.902865847027889e-05,0.024048244820540115,0.029804157065591426,0.0009774458208980442,0.0014192455745478583,2.2164304328589765e-06,0.021464460528952126,0.0011535399499821035,,,,,,,,
313,0.00011764899999999998,29830,0.0025618420883262946,0.012859231171896678,0.0002939975151306309,0.000612344341519163,6.66661032043876e-07,0.008110441099385381,0.00011339222865978318,0.02190698394954563,0.007509053008325281,9.140643387710314e-05,0.00035757395277869364,2.072708251182346e-07,0.02095683327349001,0.0010907788757834264,,,,,,,,
314,8.235429999999999e-05,29925,0.0016658306718351703,0.006831244577057844,7.171639482300266e-05,0.0003252973608109163,1.6262221048206848e-07,0.006881703449144507,7.970571385060831e-05,0.02092330109892257,0.007456615637711366,8.772432887825514e-05,0.000355076935127272,1.9892138067649513e-07,0.02047305127582496,0.0010417788385022157,,,,,,,,
315,8.235429999999999e-05,30020,0.0014624564084124451,0.006746482172307687,7.160046332617619e-05,0.00032126105582308724,1.623593272686727e-07,0.006529442577503234,6.954279725431338e-05,0.020697435932532843,0.007011142452902277,8.22843755876488e-05,0.0003338639263233745,1.8658588568414386e-07,0.02027107441171629,0.0010307575778472596,,,,,,,,
316,8.235429999999999e-05,30115,0.0013913120927943382,0.006195807170048572,5.893284046201384e-05,0.00029503843667067777,1.3363455887346422e-07,0.0064170968332130434,6.661896261661621e-05,0.020670596274272028,0.006979069769367925,7.653105704385173e-05,0.00033233665567422577,1.7353981188333398e-07,0.020289754701313337,0.001029703260861409,,,,,,,,
317,8.235429999999999e-05,30210,0.001373224246056249,0.006373295387847498,6.560694931212168e-05,0.0003034902565666111,1.4876859254653798e-07,0.006333885642307599,6.538086483720634e-05,0.02046548193839577,0.006868205656064674,7.872902580282171e-05,0.00032705741219388076,1.7852386803020884e-07,0.020250440158465215,0.0010193376456296476,,,,,,,,
318,8.235429999999999e-05,30305,0.0014276717914179762,0.006228145741766448,6.121551032120905e-05,0.00029657836865585284,1.3881068100044881e-07,0.0064027387621058895,6.832281405483842e-05,0.02054303204057396,0.007201547524382477,7.807824133858695e-05,0.0003429308344971105,1.77048166301453e-07,0.020121533514264784,0.0010232476899617686,,,,,,,,
319,8.235429999999999e-05,30400,0.0014036838689711348,0.006378598243226358,6.22518222100344e-05,0.0003037427734894712,1.411605945818713e-07,0.006446539464228264,6.707160233805505e-05,0.020651891184228242,0.00685372233929229,7.924683021999503e-05,0.00032636773043350333,1.7969802770625477e-07,0.020220780784750425,0.0010286322177004124,,,,,,,,
320,8.235429999999999e-05,30495,0.001553121100341674,0.006811818600158166,7.290659340623606e-05,0.0003243723142955595,1.653210734857685e-07,0.006716119347907481,7.401072534677196e-05,0.02060963575450645,0.007947096542775398,9.903279116381934e-05,0.00037843316869839327,2.245641522998158e-07,0.020200450067006236,0.0010255301481671315,0.026127220618602752,0.009452950312748726,0.0001573399203492496,0.00045014049108215207,3.5677986473448925e-07,0.022410064648140875,0.001298494034912675,True
321,8.235429999999999e-05,30590,0.0015548713732700498,0.006896093279007655,7.408588386942229e-05,0.00032838539424239176,1.6799520152050622e-07,0.006680261202344283,7.403927447003138e-05,0.019921523903123562,0.006977161726463237,7.763122098614151e-05,0.0003322457964986825,1.76034514705703e-07,0.0200753449468754,0.000992194634106871,,,,,,,,
322,8.235429999999999e-05,30685,0.0014607197330246957,0.006952024298504844,7.550758889549004e-05,0.000331048776119683,1.712190224405923e-07,0.006499226272175954,6.926060720646024e-05,0.02053454200525847,0.009526071272266564,0.00012952423561828972,0.0004536224415346624,2.9370574969936915e-07,0.020173670591551996,0.001020250888482009,,,,,,,,
323,8.235429999999999e-05,30780,0.001449723556215489,0.007171952224920174,7.974956733889895e-05,0.00034152153452097117,1.8083802117825855e-07,0.006497069823529913,6.849869944382948e-05,0.021014630984484015,0.007128269688546425,7.91037320828328e-05,0.0003394414137392232,1.7937354213638883e-07,0.02044470381000413,0.0010467763626200591,,,,,,,,
324,8.235429999999999e-05,30875,0.0014245404789435762,0.006264266390893396,6.125561535923405e-05,0.00029829839956655146,1.3890162213070556e-07,0.006447190137453548,6.816424317921711e-05,0.02033541059755499,0.007070139833085705,7.94034461688515e-05,0.0003366733253778875,1.8005316591063643e-07,0.020206215493482567,0.001012800357569307,,,,,,,,
325,8.235429999999999e-05,30970,0.0013488523451333642,0.006404284961068985,6.54503049250522e-05,0.0003049659505302914,1.4841338985538914e-07,0.006306536655820799,6.41701020104156e-05,0.020531478531890298,0.00806278649099113,0.00010249825356373752,0.0003839422138594273,2.324223436808497e-07,0.020172055165334542,0.001021449013916328,,,,,,,,
326,8.235429999999999e-05,31065,0.00145658579542305,0.007554407468146803,8.75887590342903e-05,0.00035973368895946266,1.98613966064428e-07,0.0065252893756025335,6.844985181943803e-05,0.02054551357742377,0.007171137318000547,8.288508808200105e-05,0.0003414827294295719,1.8794804553541798e-07,0.02024597515960484,0.0010231314244670885,,,,,,,,
327,8.235429999999999e-05,31160,0.0013856294695464707,0.0067094873186196256,7.014614854623022e-05,0.00031949939612379826,1.5906156132915957e-07,0.006374360641700888,6.577416605001198e-05,0.020583410442250816,0.011852269531809725,0.0001902154829908757,0.0005643937872196147,4.3132762581730437e-07,0.020303347894049785,0.001019659747962997,,,,,,,,
328,8.235429999999999e-05,31255,0.0014150667111094617,0.007304692996059252,8.312821646121512e-05,0.000347842523622268,1.8849935705633926e-07,0.006406496956613695,6.659692473241226e-05,0.0199763653437979,0.007099875268540928,8.065108620299987e-05,0.00033808929850465575,1.828822816386905e-07,0.020097704083891915,0.000994785712879745,,,,,,,,
329,8.235429999999999e-05,31350,0.001463145881171436,0.007398403594235886,8.429287909296872e-05,0.00035230493305909104,1.911403154037642e-07,0.006505633875303084,6.894265010392334e-05,0.020741357095122346,0.011456494111116626,0.00018222173974301537,0.0005455473386246013,4.1320122390914414e-07,0.020273404031836063,0.0010279567677689665,,,,,,,,
330,8.235429999999999e-05,31445,0.001515320613890557,0.006464984514838619,6.441106164744833e-05,0.00030785640546929785,1.4605682913367327e-07,0.006636016996226768,7.254547761215546e-05,0.020209218830889608,0.013494576155426331,0.00023773592700668936,0.0006425988645469261,5.390837347127828e-07,0.020297092793980072,0.0009985741451941459,0.02630643669208364,0.014019971809546405,0.00029095647458611,0.0006676177052161165,6.597652484944157e-07,0.022511619019868073,0.0013007740108748765,True
331,8.235429999999999e-05,31540,0.0015392687545464272,0.00711201790505775,7.902190054539534e-05,0.00033866751928826475,1.7918798309531441e-07,0.00665886459013293,7.30123427000516e-05,0.020636435249335998,0.007228028452518629,8.711647487921281e-05,0.0003441918310682013,1.9754302693256374e-07,0.020154402498012255,0.0010274659387228392,,,,,,,,
332,8.235429999999999e-05,31635,0.0018781219328885817,0.008471089055299103,0.00011884988052764642,0.0004033851931115493,2.695008628774887e-07,0.007214432446097418,8.796360261804681e-05,0.02116319622309229,0.00873581566302164,0.00011796122050105821,0.0004159912220438855,2.6748576076802637e-07,0.020451884079131465,0.0010522617501295616,,,,,,,,
333,8.235429999999999e-05,31730,0.001948526622693533,0.008733643759888339,0.00013173461515142692,0.0004158877980922914,2.9871794819002733e-07,0.0071891039615384535,9.083960037710536e-05,0.021180000831797052,0.007963573603701661,0.00010075504862424801,0.0003792177906507277,2.284694980112875e-07,0.020634339785478347,0.0010539622891586403,,,,,,,,
334,8.235429999999999e-05,31825,0.0018172711425453363,0.007841506806101899,9.379182094788523e-05,0.0003734050860050861,2.126798660950196e-07,0.0071242946641566305,8.617396607987254e-05,0.020713329953639083,0.00674028442146664,8.130584355918929e-05,0.0003209659248182106,1.8436699218787047e-07,0.02043551602278136,0.0010316012055039947,,,,,,,,
335,8.235429999999999e-05,31920,0.0019071804781831422,0.007352339356726399,8.302821546061176e-05,0.000350111397938355,1.8827259741601155e-07,0.006978733031869991,9.120761313612658e-05,0.020372854880812565,0.010304381229070713,0.00015060137021479043,0.0004906848204223025,3.414997056965343e-07,0.02025831205311065,0.0010111126755298887,,,,,,,,
336,8.235429999999999e-05,32015,0.0014181669275080387,0.008052024320357688,9.83567253541952e-05,0.0003834297295415317,2.2303112325340884e-07,0.006368431247405802,6.599051010769217e-05,0.020197019479980562,0.011801462008952513,0.00018723670318378238,0.0005619743813826971,4.2457302309106505e-07,0.020200921317000065,0.001000489138839839,,,,,,,,
337,8.235429999999999e-05,32110,0.0012964050164179833,0.0065040346238062095,6.641119202843806e-05,0.0003097159344681706,1.5059227217465794e-07,0.006165723918115036,6.149969121947725e-05,0.02063381348820557,0.006973820697676274,8.37293259285923e-05,0.00033208669988425753,1.8986241706263712e-07,0.020338428293371725,0.001027504208113849,,,,,,,,
338,5.764800999999999e-05,32205,0.0012257969680794267,0.0060874495723347586,5.843790220829501e-05,0.00028987855106642636,1.3251224990757271e-07,0.0060161247062280095,5.836795329355659e-05,0.02040995994675298,0.007930792079787353,9.80160773348299e-05,0.00037765676569961214,2.2225867875600605e-07,0.020068192712226294,0.0010155971934709075,,,,,,,,
339,5.764800999999999e-05,32300,0.0012357630415232809,0.007688788847019742,9.068644305174787e-05,0.00036613280223958246,2.056381928628503e-07,0.005936653348418998,5.725382992357671e-05,0.02040072371437769,0.008649778738545137,0.00011504392138788938,0.0004118942256422997,2.6087057003654315e-07,0.020076996437887296,0.0010142839896494901,,,,,,,,
340,5.764800999999999e-05,32395,0.0011471692699891306,0.005891879459725859,5.5543474806331364e-05,0.00028056568856012925,1.2594892246379977e-07,0.005813060721935743,5.458128975913997e-05,0.02017971879533362,0.006938853094252409,8.52558745187645e-05,0.0003304215759089857,1.933239784923477e-07,0.020072427249928852,0.0010047231460407428,0.02609014691160296,0.008703039858079136,0.0001375707602679363,0.0004144304694306129,3.1195183734066943e-07,0.02231690865299859,0.0012976288075667512,True
341,5.764800999999999e-05,32490,0.001145868448990002,0.006197311417195841,5.847212814521294e-05,0.00029511006748610884,1.3258985973959628e-07,0.005792205961927253,5.436981604223942e-05,0.02053243965970922,0.00727701907955634,8.418452778335575e-05,0.00034652471807021355,1.9089462082265615e-07,0.020187952380819902,0.0010224127565962933,,,,,,,,
342,5.764800999999999e-05,32585,0.0011324007848719487,0.005609525610002732,5.023882570498511e-05,0.00026712026714341446,1.1392023969485592e-07,0.005776627724534756,5.410809795834819e-05,0.020006186961566037,0.007022202852531336,7.774215133477379e-05,0.00033439061202670926,1.7628605744737e-07,0.020019426792492457,0.0009964222405115632,,,,,,,,
343,5.764800999999999e-05,32680,0.001126485671497505,0.005926513753350408,5.434996177438904e-05,0.0002822149406354488,1.2324254370668022e-07,0.005753584044481721,5.360678548615579e-05,0.020404384834817543,0.008387643620444578,0.00010464520752043503,0.00039941160097441754,2.372907199988172e-07,0.02020924318460739,0.0010149869813648553,,,,,,,,
344,5.764800999999999e-05,32775,0.0011602934352676457,0.006362641234579649,6.282199646621984e-05,0.0003029829159320224,1.4245350672655987e-07,0.005809578078572132,5.4873571940071293e-05,0.020087087282696932,0.00684090861097502,7.345854532577945e-05,0.000325757552898267,1.6657266513301548e-07,0.020044053148768726,0.0010006814368685576,,,,,,,,
345,5.764800999999999e-05,32870,0.0011745278990567061,0.0063998811104408445,6.428162952271311e-05,0.000304756243355266,1.4576333225126173e-07,0.005814362972750236,5.551231347669966e-05,0.0203518932022587,0.0075862961323582565,9.361657687250825e-05,0.00036125219677160205,2.122824872354284e-07,0.020032824098603852,0.0010129138312693095,,,,,,,,
346,5.764800999999999e-05,32965,0.0011143616652572422,0.006210913712233089,5.897711817211634e-05,0.0002957577958193867,1.337349618404556e-07,0.005724474634078507,5.276922735425629e-05,0.020222679391531096,0.008796639309439342,0.00011616732270460584,0.00041888758616096314,2.634179653065438e-07,0.020018196606363493,0.0010053256034413245,,,,,,,,
347,5.764800999999999e-05,33060,0.0011369075774313349,0.0061432137722065225,5.955701769434923e-05,0.00029253398915419615,1.3504992674555017e-07,0.005784894117266412,5.3867527986849314e-05,0.020616053873438615,0.006831990349746775,8.323091561280559e-05,0.0003253328737969241,1.8873223494557284e-07,0.020190076652425382,0.0010266411478912906,,,,,,,,
